id,twitterId,instance,bucket,timestamp,screenname,fullname,text,fromid,location,country,state,city,latitude,longitude,lang
21080356,325020998422381000,436,842,1366326019000,TRIBUNACRITICA,TRIBUNACRITICA,"RT @Adry1BC: #18ATodosALaCalle AL GRAN PUEBLO ARGENTINO SALUDDD!!! VAMOS AMIGOS,IMPRESIONANTE LA MARCHA,INDESCRIPTIBLE LA CANTIDAD DE GE ...",582983122,Buenos Aires - Argentina,argentina,capital federal,buenos aires,-34.5875,-58.6725,nn
21080367,325021001022849000,436,842,1366326019000,pauliballarini,MARIA PAULA  ,Nos vamos a la marcha!! #18A,363419318,Santa Fe ,argentina,santa fe,santa fe,-31.6333333,-60.7,nn
21080377,325020997419930000,436,842,1366326019000,GabrielaFRuiz,Gabriela Fernandez,RT @josemanuelcnn: Comienza el #cacerolazo en Plaza de Mayo. Multitudes marchan hacia la plaza con pancartas #18A @CNNEE http://t.co/Zeq ...,140517393,"Trigal, Venezuela",venezuela,distrito federal,caracas,10.5,-66.9166667,nn
21080394,325021001031238000,436,842,1366326019000,aNicole16,Nicole ?,RT @infobae: Manifestantes ya se movilizan por el #18A. Seguílo en calidad HD desde @Infobae--> http://t.co/tR9PvDPgql,141322726,,\N,\N,\N,0,0,nn
21080400,325020997646422000,436,842,1366326019000,gabriela22172,gabiota,RT @nicolasmartinc: Comienza a instalarse: #18A http://t.co/w6ZKRFP216,152334736,argentina,argentina,capital federal,buenos aires,-34.5875,-58.6725,nn
21080401,325020999319953000,436,842,1366326019000,tula_etulain,Julian Etulain,Impresionante el #18A Ojala podamos tener un mejor pais....Vamos Argentina!!!!! @Lanataenel13,272190751,Everywhere!!!,\N,\N,\N,0,0,nn
21080412,325020999051530000,436,842,1366326019000,KarolNavarro10,#18A Karol Navarro,RT @todonoticias: #AHORA #18A EN VIVO las marchas en todo el país. Mirá la protesta http://t.co/ZgIZBnUxje  #TodoNoticias http://t.co/Ew ...,170838504,Buenos Aires Argentina,argentina,capital federal,buenos aires,-34.5875,-58.6725,nn
21080421,325020998820823000,436,842,1366326019000,joseeev,Josefina Villanueva,RT @clarincom: #18A: la oposición también se sumó a la marcha http://t.co/5FDSpp3JKk,150437296,,\N,\N,\N,0,0,nn
21080357,325021003161932000,436,842,1366326020000,LaReinaRea,Mónica Sterki,"RT @MatiasSchwartsz: #18A Caras conchetas, miradas berretas\
y hombres encajados en fiorucci\
oigo \""dame\"" y \""quiero\"" y \""no te metas\""\
\""te g ...",612632870,CABA,argentina,capital federal,buenos aires,-34.5875,-58.6725,nn
21080359,325021002725745000,436,842,1366326020000,KandeLaAbril,Caaaande?,#18ATodosALaCalle daaaale que se re llenó.,627577819,,\N,\N,\N,0,0,nn
21080395,325021005498180000,436,842,1366326020000,leonaardo_18A,Leo #18A CACEROLAZO,ahora a las 23:00 hs.. acamparemos en plaza de mayo #18ACAMPE #18A....,596752877,Argentina,argentina,capital federal,buenos aires,-34.5875,-58.6725,nn
21080402,325021001857528000,436,842,1366326020000,CamiloCereceda,el hombre retwitt,RT @leonaardo_18A: ahora a las 23:00 hs acamparemos en plaza de mayo #18ACAMPE #18A...,618629662,Mendoza,argentina,mendoza,mendoza,-32.8833333,-68.8166667,nn
21080413,325021005577875000,436,842,1366326020000,se_rios,Sebastián,Estaría bueno que no hayan mas #18A pero x la ineptitud del gobierno seguramente la gente siga saliendo la calle cada vez mas!,195204168,"BA, Argentina",argentina,capital federal,buenos aires,-34.5875,-58.6725,nn
21080368,325021007456903000,436,842,1366326021000,pamvelassco,Ian te ama?,"no nos quedemos callados, \""sin justicia no hay futuro\"" #18A",181643465,????i?v? ? ?,\N,\N,\N,0,0,nn
21080369,325021009554072000,436,842,1366326021000,calutintagel,   ??Tintagelking ??,"RT @leonaardo_18A: ahora a las 23:00 hs, acamparemos en plaza de mayo #18ACAMPE #18A!!!",449125594,argentina,argentina,capital federal,buenos aires,-34.5875,-58.6725,nn
21080387,325021009327575000,436,842,1366326021000,julietaelsegood,Juji ?,RT @Otroputo: No voy a la #18a por que cuando no te coge nadie te conformas con que lo haga la presidente,772435045,Love one another,\N,\N,\N,0,0,nn
21080396,325021008555811000,436,842,1366326021000,AndyYoSoy,Andy 2015,"RT @MarcelaMuzz: #18ATodosALaCalle  No se suspende por lluvia, ni por frío, ni por calor, menos por miedo.",597829259,,\N,\N,\N,0,0,nn
21080403,325021008782307000,436,842,1366326021000,noticiaya,Noticias del dia,"RT @YamilaElisabet: \""@noticiaya: Elisa Carrió rumbo a Plaza de Mayo #18A\"" TRAIGAN LOS CHORISSSSSSSSS",226337607,Argentina,argentina,capital federal,buenos aires,-34.5875,-58.6725,nn
21080388,325021011122737000,436,842,1366326022000,MariaJulietaBaz,María Julieta Baz,"#18atodosalacalle. \
No es algo del golpista de @PPT_oficial.  @Lanataenel13. Ni de la oposición #eselpueblo que pide transparencia!!!",880434462,,\N,\N,\N,0,0,nn
21080404,325021011365990000,436,842,1366326022000,MateoYapor,Mateo Yapor,#18ATodosALaCalle a cocinar los dolares...,142736844,"Chivilcoy, Buenos Aires",argentina,capital federal,buenos aires,-34.5875,-58.6725,nn
21080428,325021009868644000,436,842,1366326022000,AstridAsRo,« A§ » ?????????,La Plaza de Lobos se va llenando........ #18A......... !!!!!!!!,139795648,Lobos - Argentina,argentina,buenos aires,lobos,-35.1852778,-59.0947222,nn
21080437,325021010279670000,436,842,1366326022000,ALDYS_V,Aldis Valdez,RT @todonoticias: #18A comenzó la marcha en diferentes puntos del país. Seguilo EN VIVO por http://t.co/IsshCphAHM http://t.co/kiwQgfVIPF,97516336,Buenos Aires city :,argentina,capital federal,buenos aires,-34.5875,-58.6725,nn
21080397,325021014788559000,436,842,1366326023000,EstreManavella,Estre Manavella,#18ATodosALaCalle,614649250,,\N,\N,\N,0,0,nn
21080405,325021017653264000,436,842,1366326023000,jccmbbva,julio colmenares,RT @josemanuelcnn: Comienza el #cacerolazo en Plaza de Mayo. Multitudes marchan hacia la plaza con pancartas #18A @CNNEE http://t.co/ZeqBkc…,138441365,,\N,\N,\N,0,0,nn
21080414,325021015736459000,436,842,1366326023000,NicoLovar,Nico Lovarvo,"RT @Politica_ln: [OLIVOS] Respeto, verdad y justicia reclaman los vecinos frente a la residencia presidencial #18A",478338671,,\N,\N,\N,0,0,nn
21080423,325021015740670000,436,842,1366326023000,Marttin_,# Martin Gimenez ?,"#18A Reclamen lo qe quieran, pero no rompan las pelotas a los que no pensamos igual a ustedes!",155574900,Argentina,argentina,capital federal,buenos aires,-34.5875,-58.6725,nn
21080424,325021016663405000,436,842,1366326023000,GraPiferrer,Graciela Piferrer,RT @ElOpinologoTV: IMPRESIONANTE la cantidad de gente que hay en el Obelisco! #18A #18ATodosALaCalle,447960083,,\N,\N,\N,0,0,nn
21080425,325021017514844000,436,842,1366326023000,RodrigoOlabiaga,Rodrigo Olabiaga,El K que se queja de que el pueblo se manifieste en el #18ATodosALaCalle es el viejo al que le molesta que los chicos jueguen en la vereda.,163750306,Caseros - Bs. As. - Argentina,argentina,entre rios,caseros,-32.4666667,-58.4833333,nn
21080438,325021014922768000,436,842,1366326023000,AgusCarames,AGUS CARAMES,RT @clarincom: #18A: la oposición también se sumó a la marcha http://t.co/5FDSpp3JKk,154720632,,\N,\N,\N,0,0,nn
21080445,325021014427845000,436,842,1366326023000,delfyraquel,Delfy #46%Nolavote  ,IMPRESIONANTE LA MOVILIZACION DE LA GENTE EN ESTE #18A,198015586,,\N,\N,\N,0,0,nn
21080457,325021014679511000,436,842,1366326023000,MicaCoccimiglio,Micaela Coccimiglio,#18ATodosALaCalle,163238241,"Buenos Aires, Argentina",argentina,capital federal,buenos aires,-34.5875,-58.6725,nn
21080458,325021015174431000,436,842,1366326023000,FlorchusLia,Just Believe ,#18ATodosALaCalle Fisica ? Yendo al cacerolazo ?,348008764,Little Liar ? ,\N,\N,\N,0,0,nn
21080467,325021016495636000,436,842,1366326023000,ElTiempodeAzul,Diario El Tiempo,#Ahora en minutos comienza la manifestación del #18ATodosALaCalle en #Azul http://t.co/bBvDtVyQJk,551530135,"Azul, Buenos Aires, Argentina",argentina,capital federal,buenos aires,-34.5875,-58.6725,nn
21080468,325021017716191000,436,842,1366326023000,MsDanielleJulie,Deni Ribuffo,RT @infobae: Argentinos en el mundo se suman al #18A. Mirá las imágenes--> http://t.co/cQcCSzn2OD,184673781,Argentina,argentina,capital federal,buenos aires,-34.5875,-58.6725,nn
21080430,325021019943338000,436,842,1366326024000,kirchnerlohizo,Kirchner Lo Hizo,RT @GRolheiser: #18ATodosALaCalle mañana sale una investigacion de 678 diciendo q todas esas personas eran empleados del grupo clarin,1363004917,Argentina,argentina,capital federal,buenos aires,-34.5875,-58.6725,nn
21080431,325021020350194000,436,842,1366326024000,mariazorrozua,Maria Zorrozua,RT @mstupenengo: Protesta en Nueva York #18A http://t.co/x67YxTLfHZ,128200699,Mar del plata Argentina,argentina,buenos aires,mar del plata,-38,-57.55,nn
21080439,325021021914665000,436,842,1366326024000,robeltorres,Rocio Belen,#18ATodosALaCalle que locura,163942781,,\N,\N,\N,0,0,nn
21080446,325021019381326000,436,842,1366326024000,RosarioDiazA,Rosario ,#18ATodosALaCalle #ya,816711865,,\N,\N,\N,0,0,nn
21080406,325021025630814000,436,842,1366326025000,edwinbuchanan,edwin buchanan ,"RT @Lanataenel13: Los canales K llaman al #18A \""La marcha de la  oposición\"". Chicos, esto es el pueblo. En todo el país.",749860658,"Buenos Aires, Argentina",argentina,capital federal,buenos aires,-34.5875,-58.6725,nn
21080415,325021023424623000,436,842,1366326025000,TamaraBrey,Tamara Brey,Me uno al #18A virtualmente jeje,158821440,Buenos Aires,argentina,capital federal,buenos aires,-34.5875,-58.6725,nn
21080427,325021023768551000,436,842,1366326025000,josegoyo80,Jose Montenegro,RT @josemanuelcnn: Comienza el #cacerolazo en Plaza de Mayo. Multitudes marchan hacia la plaza con pancartas #18A @CNNEE http://t.co/ZeqBkc…,1004725542,"Valencia, Edo. Carabobo",venezuela,carabobo,valencia,10.1805556,-68.0038889,nn
21080447,325021026167693000,436,842,1366326025000,JusiFernandez,JF ,Bien bsas ! Que se mueva el pueblo !! #18A,140246478,Bahía Blanca,argentina,buenos aires,bahia blanca,-38.7166667,-62.2833333,nn
21080469,325021025903448000,436,842,1366326025000,SamanthaSirio,SamSirio,"RT @Lanataenel13: Los canales K llaman al #18A \""La marcha de la  oposición\"". Chicos, esto es el pueblo. En todo el país.",329180601,,\N,\N,\N,0,0,nn
21080470,325021025559532000,436,842,1366326025000,ayeochoteco,Ayelen Ochoteco,#18A,195239222,"Buenos Aires, Argentina",argentina,capital federal,buenos aires,-34.5875,-58.6725,nn
21080410,325021030798205000,436,842,1366326026000,PauliBenassi,pau benassi ? ,Queria ir al cacerolazo #18A,180884011,,\N,\N,\N,0,0,nn
21080417,325021028776554000,436,842,1366326026000,diegovot,Diego V,RT @PTCRECARGADO: En este momento #c5n  #tvpublica #Canal9 NO CUBREN EL CACEROLAZO ... RARO NO? #18ATodosALaCalle,525444460,,\N,\N,\N,0,0,nn
21080418,325021029464437000,436,842,1366326026000,latitib,Bea.-,"\""@josemanuelcnn: Comienza el #cacerolazo en Plaza de Mayo. Multitudes marchan a la plaza con pancartas #18A @CNNEE http://t.co/7CIrG2Fvem\"",""179121989",,\N,\N,\N,0,0,nn,
21080419,325021030043251000,436,842,1366326026000,JesusReveron,JesusReveron,RT @josemanuelcnn: Comienza el #cacerolazo en Plaza de Mayo. Multitudes marchan hacia la plaza con pancartas #18A @CNNEE http://t.co/Zeq ...,112225258,"ÜT: 9.025872,-79.466767",india,maharashtra,mumbai,9.025872,-79.466767,nn
21080440,325021030441710000,436,842,1366326026000,MandySaliva,Mandy  Saliva,"En el #18A de concordia, sin justicia no hay república",124135490,Concordia E.R.,argentina,entre rios,concordia,-31.4,-58.0333333,nn
21080448,325021028487148000,436,842,1366326026000,Pablouruguay,Pablo,"RT @eldiariodelatv: #18ATodosALaCalle Basta de corrupción, de inseguridad, de inflación y de atropello a las instituciones del pueblo!",130717368,"Montevideo, Uruguay.",uruguay,montevideo,montevideo,-34.8580556,-56.1708333,nn
21080459,325021029145641000,436,842,1366326026000,Rosita2353,Rosita,tremendo lo que pasa en mi barrio #Burzaco #18ATodosALaCalle,185813094,Buenos Aires,argentina,capital federal,buenos aires,-34.5875,-58.6725,nn
21080471,325021026993967000,436,842,1366326026000,alerta24ok,#ALERTA24,"#ALERTA24: [ #18A ] #AHORA Gran cantidad de gente sobre Av. Santa Fé, Corrientes y 9 de Julio con manifestantes en contra de @CFKArgentina.",387514248,Argentina,argentina,capital federal,buenos aires,-34.5875,-58.6725,nn
21080472,325021028159988000,436,842,1366326026000,leliasosaa,Lelia Sosa,RT @wikinoticias: AHORA: Inicia en Argentina protesta contra las últimas acciones tomadas por el Gobierno de CFK. #18A,431369401,Corrientes,argentina,corrientes,corrientes,-27.4666667,-58.8333333,nn
21080434,325021034816356000,436,842,1366326027000,carlacampora,*~ Carla ~*,"#sanjuaninos iba a acompañarlos en este #18A pero tengo un cumple, sorry me sale La Cámpora de adentro!",274702891,Argentina,argentina,capital federal,buenos aires,-34.5875,-58.6725,nn
21080449,325021033625174000,436,842,1366326027000,LauraCuomo,LauraCuomo,RT @InfoMedia24hrs: #ARGENTINA #CACEROLAZO #18A #18ATodosALaCalle LLamado a la Solidaridad (Foto)  http://t.co/zsFjS3nxx4,73299302,Argentina,argentina,capital federal,buenos aires,-34.5875,-58.6725,nn
21080460,325021031116972000,436,842,1366326027000,OliverTwitttt,OliverTwitt,Lo q esta pasando en argentina es lo mismo q le va a pasar a Bachelet si sale electa...#18a,388573118,Stgo,\N,\N,\N,0,0,nn
21080420,325021036347269000,436,842,1366326028000,in_carlos,Carlos,RT @ElOpinologoTV: IMPRESIONANTE la cantidad de gente que hay en el Obelisco! #18A #18ATodosALaCalle,135999038,Buenos Aires - Argentina,argentina,capital federal,buenos aires,-34.5875,-58.6725,nn
21080435,325021035336446000,436,842,1366326028000,la_greyzuliana,Luis Castillo,RT @josemanuelcnn: Comienza el #cacerolazo en Plaza de Mayo. Multitudes marchan hacia la plaza con pancartas #18A @CNNEE http://t.co/Zeq ...,238670434,,\N,\N,\N,0,0,nn
21080441,325021035353240000,436,842,1366326028000,mari_rori,Mari,RT @mauriciomacri: Me avisan desde distintos lugares que hay #18A en #Jujuy #Chaco #Formosa #Tucumán #LaPampa #Neuquén #Mendoza #Corrientes,801491652,,\N,\N,\N,0,0,nn
21080442,325021037538464000,436,842,1366326028000,fjueguen,Francisco Jueguen,La #TVPublica (con la plata de todos) directamente se da el lujo de ignorar el #18A. Pluralismo k.,75309219,Buenos Aires,argentina,capital federal,buenos aires,-34.5875,-58.6725,nn
21080463,325021038188569000,436,842,1366326028000,fernarva,Fernando Narvaez,Ya llegaron los micros? Todos con al vale por el chori y el vino! Ah no es un acto de CFK? #18ATodosALaCalle #18A,146627176,"Buenos Aires, Argentina",argentina,capital federal,buenos aires,-34.5875,-58.6725,nn
21080436,325021041804075000,436,842,1366326029000,gadipaola,Gaby DiPa,"No puedo ir pq estoy laburando pero deseo fervientemente q se acabe esta dictadura K lo mas rápido posible, corruptos guerrilleros etc #18A",712538857,Ciudad Autónoma Buenos Aires,argentina,capital federal,buenos aires,-34.5875,-58.6725,nn
21080450,325021039430087000,436,842,1366326029000,daianacancino,daiana cancino,#18a #Recoleta jajajajajaa,492812640,Capital - Catamarca,argentina,catamarca,catamarca,-28.4666667,-65.7833333,nn
21080478,325021041195889000,436,842,1366326029000,CamiloCereceda,el hombre retwitt,RT @clarincom: Protesta contra el Gobierno: una multitud marcha a Plaza de Mayo http://t.co/12cDzbMTqz | #18A,618629662,Mendoza,argentina,mendoza,mendoza,-32.8833333,-68.8166667,nn
21080444,325021046749164000,436,842,1366326030000,augustoardilesd,Augusto Ardiles,"Cada vez mas gente en la Pza Moreno de La Plata.Por la Republica,Por la Transparencia,Por un pais para nuestros hijos,POR LA ARGENTINA #18A",451194013,,\N,\N,\N,0,0,nn
21080451,325021044702327000,436,842,1366326030000,telefenoticias,Telefe Noticias,RT @droggiano: #18A un grupo avanza por Corrientes desde #Riobamba al #Obelisco.,50126679,Argentina,argentina,capital federal,buenos aires,-34.5875,-58.6725,nn
21080452,325021045142716000,436,842,1366326030000,Poloca_Amoedo,#LaPlata Poloca ,RT @jfnosiglia: #BastaDeCorrupción lo dice don leandro alem y miles de ciudadanos. #18A http://t.co/lNoYRFGJwk,178475609,La Plata,argentina,buenos aires,la plata,-34.9313889,-57.9488889,nn
21080454,325021047210516000,436,842,1366326030000,rodrigo1705,Rodrigo,"RT @PeqeniaCaja: Otra señora me dice \""esto es un absolutismo monarquico, ya no estamos mas en el SXVI..\"" #18a",15927116,"Buenos Aires, Argentina",argentina,capital federal,buenos aires,-34.5875,-58.6725,nn
21080464,325021045239194000,436,842,1366326030000,eldiariodelatv,ElDiariodelatv,RT @poggidiego: #18ATodosALaCalle,153831482,"Buenos aires, Argentina",argentina,capital federal,buenos aires,-34.5875,-58.6725,nn
21080465,325021047218926000,436,842,1366326030000,rayosycenteyas,maxi quinteros,el #18A en mendoza: la concentración ocurre en estos momentos en peatonal y san martín. la ppal avenida con el tránsito cortado.,67411120,Ciudad de Mendoza,argentina,mendoza,mendoza,-32.8833333,-68.8166667,nn
21080479,325021043477598000,436,842,1366326030000,Gorinauta46,El Gorinauta,RT @ivanmarienhoff: #18atodosalacalle #18A @JohnGalt_ar @Ed_marty @lanacioncom http://t.co/dmhvAlX97y,268549578,"Lujan,BA - Argentina",argentina,mendoza,lujan,-33.05,-68.8666667,nn
21080484,325021044341633000,436,842,1366326030000,seguitribuna,TribunaDePeriodistas,RT @Alejandro17c: Así está diagonal norte llegando a Catedral. #18A http://t.co/EnD24Vwe5V,151029171,Argentina,argentina,capital federal,buenos aires,-34.5875,-58.6725,nn
21080455,325021049529967000,436,842,1366326031000,PLujanOK,Luján Parchanowicz,"#18ATodosALaCalle Nos tratan de gorilas, oligarcas, solo por defender nuestros derechos. Por pensar distinto. Somos pueblo!!",379573902,,\N,\N,\N,0,0,nn
21080456,325021049622258000,436,842,1366326031000,BlancaHelenaS,Blanca Helena Soler,"RT @YaniOttobre: El país protesta, ella se va a Perú y no se le mueve un pelo. Hagamosnos escuchar ! #18A",93477613,,\N,\N,\N,0,0,nn
21080474,325021048972120000,436,842,1366326031000,SofiaLaraZ,Sofi Pink,TIGRE SE CLASIFICA A OCTAVOS. #18A,114820244,"Bs As,Paris en años.",france,ile-de-france,paris,48.866667,2.333333,nn
21080475,325021051585192000,436,842,1366326031000,FlorsRobledo,Fl?r ?,#18A,46921850,"Buenos Aires, Argentina",argentina,capital federal,buenos aires,-34.5875,-58.6725,nn
21080480,325021047927738000,436,842,1366326031000,solacho,Sol Bodnar,RT @LulaOz: Saliendo a la Quinta de Olivos. BASTA!! #18ATodosALaCalle,66003874,,\N,\N,\N,0,0,nn
21080492,325021047667708000,436,842,1366326031000,IrinaFijalka,Irina Fijalka.-,EXPLOTA LA #18ATodosALaCalle,178568906,,\N,\N,\N,0,0,nn
21080493,325021049131520000,436,842,1366326031000,edu51191,Edward del Valle,"Basta de la dictadura K!!!\
#18ATodosALaCalle",403628627,,\N,\N,\N,0,0,nn
